scopus_source_id,title,citescore,percentile,citation_count,scholarly_output,percent_cited,snip,sjr,rank,rank_outof,publisher,type,open_access,scopus_asjc_code,subject_area,quartile,top_10%,scopus_link,index,publisher2,percentile2,frequency,journal_website,review_time,open_access2,print_issn,e_issn,my_index,my_publisher,my_percentile,my_frequency,my_open_access,PSI
21100285411,International Conference on Geoinformatics,0.1,0,25,245,9,0.071,0.107,270,272,International Association of Chinese Professionals in Geographic Information Sciences,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100285411,Scopus,Others,400,Bi-monthly,,,No,2161-024X,,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
20300195016,"Transactions on Electrical Engineering, Electronics, and Communications",0.26,5,10,39,21,0.202,0.118,256,272,"Electrical Engineering/Electronics, Computer, Communications and Information Technology Association (ECTI)",Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/20300195016,Scopus,Others,400,Bi-monthly,,,No,1685-9545,,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
11700154352,Journal of the Institute of Telecommunications Professionals,0.02,0,2,87,2,0.025,0.103,271,272,Institute of Telecommunications Professionals,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/11700154352,Scopus,Others,400,Bi-monthly,,,No,1755-9278,,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
19700174917,International Journal of Telemedicine and Applications,2.79,77,92,33,61,1.364,0.268,61,272,Hindawi Limited,Journal,YES,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/19700174917,Scopus,Others,100,Annual,https://www.hindawi.com/journals/ijta/,12 weeks,Yes,1687-6415,1687-6423,0.30712558847351823,0.023390271250263286,0.021491513548508184,0.0020911961836780255,0.22314460170198686,0.5772431711579546
12100157101,Journal of Interconnection Networks,0.27,6,13,48,19,0.182,0.165,252,272,World Scientific Publishing Co. Pte Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/12100157101,Scopus,Others,400,Quarterly,http://www.worldscientific.com/worldscinet/join,,No,0219-2659,1793-6713,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.00920126320818331,0.022314460170198686,0.5769467185872452
21100242617,"Journal of Information, Communication and Ethics in Society",0.61,20,52,85,42,0.245,0.163,217,272,Emerald Group Publishing Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100242617,Scopus,Others,400,Quarterly,http://www.emeraldinsight.com/journal/jices,,No,1477-996X,1758-8871,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.00920126320818331,0.022314460170198686,0.5769467185872452
19700186844,International Journal of Mobile Computing and Multimedia Communications,0.43,13,15,35,29,0.344,0.121,236,272,IGI Global Publishing,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/19700186844,Scopus,Others,400,Quarterly,http://www.igi-global.com/gateway/journal/1102,,No,1937-9412,1937-9404,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.00920126320818331,0.022314460170198686,0.5769467185872452
21100823281,International Journal of Software Innovation,0.68,24,15,22,27,0.672,0.151,206,272,IGI Global Publishing,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100823281,Scopus,Others,400,Quarterly,http://www.igi-global.com/gateway/journal/64245,,No,2166-7160,2166-7179,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.00920126320818331,0.022314460170198686,0.5769467185872452
130090,Journal of Electronic Commerce in Organizations,0.42,12,25,60,23,0.276,0.147,238,272,IGI Publishing,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/130090,Scopus,Others,400,Quarterly,https://www.igi-global.com/gateway/journal/1076,,No,1539-2937,1539-2929,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.00920126320818331,0.022314460170198686,0.5769467185872452
13799,Problems of Information Transmission,0.44,13,44,101,28,0.647,0.282,235,272,Pleiades Publishing,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/13799,Scopus,Others,400,Quarterly,http://www.springerlink.com/content/0032-9460/,,No,0032-9460,1608-3253,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.00920126320818331,0.022314460170198686,0.5769467185872452
4700152506,NETNOMICS: Economic Research and Electronic Networking,0.68,24,21,31,39,0.283,0.262,206,272,Kluwer Academic Publishers,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/4700152506,Scopus,Others,400,Tri-annual,https://link.springer.com/journal/11066,,No,1385-9587,1573-7071,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.006691827787769681,0.022314460170198686,0.5744372831668316
21100241782,Ibersid,0.14,2,7,50,12,0.12,0.105,267,272,Universidad de Zaragoza,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100241782,Scopus,Others,400,Annual,http://www.ibersid.eu/ojs/index.php/ibersid/,,No,1888-0967,2174-081X,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.0020911961836780255,0.022314460170198686,0.56983665156274
21100235616,IEEE Transactions on Neural Networks and Learning Systems,12.16,99,9306,765,94,4.062,3.658,1,272,IEEE Computational Intelligence Society,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100235616,Scopus,IEEE,100,Monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=5962385,,No,2162-237X,2162-2388,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.013801894812274968,0.022314460170198686,0.5635507626317381
18902,IEEE Journal on Selected Areas in Communications,10.91,98,8074,740,92,3.311,2.294,5,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/18902,Scopus,IEEE,100,Monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=49,,No,0733-8716,1558-0008,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.013801894812274968,0.022314460170198686,0.5635507626317381
4000149002,IEEE Transactions on Information Forensics and Security,9.03,97,5832,646,92,3.634,1.364,7,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/4000149002,Scopus,IEEE,100,Monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=10206,,No,1556-6013,1556-6021,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.013801894812274968,0.022314460170198686,0.5635507626317381
17249,IEEE Communications Magazine,11.27,99,12467,1106,79,4.681,2.373,3,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/17249,Scopus,IEEE,100,Monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=35,,No,0163-6804,1558-1896,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.013801894812274968,0.022314460170198686,0.5635507626317381
17900156735,Journal of Optical Communications and Networking,3.58,81,1736,485,80,1.469,0.711,52,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/17900156735,Scopus,IEEE,100,Monthly,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=4563700,,No,1943-0620,1943-0639,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.013801894812274968,0.022314460170198686,0.5635507626317381
25038,IEEE Transactions on Mobile Computing,5.8,91,3892,671,87,2.324,0.973,23,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/25038,Scopus,IEEE,100,Monthly,http://www.computer.org/portal/web/tmc,,No,1536-1233,1558-0660,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.013801894812274968,0.022314460170198686,0.5635507626317381
21100285028,IEEE Transactions on Human-Machine Systems,4.56,87,1217,267,84,2.168,0.842,35,272,"IEEE Systems, Man, and Cybernetics Society",Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/21100285028,Scopus,IEEE,100,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6221037,,No,2168-2291,2168-2305,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5612504468296923
16875,IEEE Internet Computing,2.81,78,702,250,62,1.348,0.499,60,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/16875,Scopus,IEEE,100,Bi-monthly,http://www.computer.org/portal/web/computingnow/internetcomputing,,No,1089-7801,1941-0131,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5612504468296923
21100338350,IEEE Internet of Things Journal,11.33,99,4568,403,91,3.874,1.396,2,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100338350,Scopus,IEEE,100,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6488907,,No,2327-4662,,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5612504468296923
27237,IEEE/ACM Transactions on Networking,4.9,89,3459,706,85,2.161,1.009,29,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/27237,Scopus,IEEE,100,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=90,,No,1063-6692,1558-2566,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5612504468296923
27239,IEEE Network,8.98,97,2353,262,85,3.24,1.771,8,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/27239,Scopus,IEEE,100,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=65,,No,0890-8044,1558-156X,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5612504468296923
110111,IEEE Intelligent Systems,4.35,85,900,207,76,2.137,0.941,41,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/110111,Scopus,IEEE,100,Bi-monthly,http://www.computer.org/portal/web/computingnow/intelligentsystems,,No,1541-1672,1941-1294,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5612504468296923
21100854641,IEEE Transactions on Signal and Information Processing over Networks,4.6,87,561,122,82,1.458,0.878,34,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/21100854641,Scopus,IEEE,100,Bi-monthly,,,No,,2373-776X,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5612504468296923
18300156728,IEEE Transactions on Services Computing,6.24,94,1453,233,86,3.073,0.973,16,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/18300156728,Scopus,IEEE,100,Quarterly,http://www.computer.org/portal/web/tsc,,No,1939-1374,,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.00920126320818331,0.022314460170198686,0.5589501310276463
21100338351,IEEE Transactions on Cloud Computing,5.62,90,703,125,91,2.63,0.921,25,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100338351,Scopus,IEEE,100,Quarterly,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6245519,,No,2168-7161,,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.00920126320818331,0.022314460170198686,0.5589501310276463
7200153156,IEEE Transactions on Network and Service Management,5.94,92,1183,199,88,2.438,0.846,21,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/7200153156,Scopus,IEEE,100,Quarterly,http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=4275028,,No,1932-4537,,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.00920126320818331,0.022314460170198686,0.5589501310276463
11300153734,IEEE Systems Journal,5.11,90,2576,504,82,2.374,0.824,27,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/11300153734,Scopus,IEEE,100,Quarterly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=4267003,,No,1932-8184,1937-9234,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.00920126320818331,0.022314460170198686,0.5589501310276463
21100358105,IEEE Transactions on Control of Network Systems,5.8,91,911,157,82,2.241,2.098,23,272,IEEE CONTROL SYSTEMS SOCIETY,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100358105,Scopus,IEEE,100,Quarterly,http://ieeexplore.ieee.org/servlet/opac?punumber=6509490,,No,2325-5870,2372-2533,0.30712558847351823,0.19881730562723793,0.021491513548508184,0.00920126320818331,0.022314460170198686,0.5589501310276463
21100873335,Journal of Control and Decision,2.02,65,89,44,75,0.816,-,93,272,Taylor and Francis Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/21100873335,Scopus,Taylor and Francis,200,Bi-monthly,,,No,2330-7706,2330-7714,0.30712558847351823,0.12864649187644808,0.08596605419403273,0.01150157901022914,0.022314460170198686,0.5555541737244268
12373,Journal of Computer Information Systems,2.46,72,273,111,76,1.023,0.685,75,272,Taylor and Francis Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/12373,Scopus,Taylor and Francis,200,Quarterly,http://www.tandfonline.com/loi/ucis20,,No,0887-4417,2380-2057,0.30712558847351823,0.12864649187644808,0.08596605419403273,0.00920126320818331,0.022314460170198686,0.5532538579223809
4900152206,Data Base for Advances in Information Systems,1.38,46,91,66,52,0.717,0.458,145,272,Association for Computing Machinery (ACM),Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/4900152206,Scopus,ACM,300,Quarterly,https://dl.acm.org/citation.cfm?id=J219,,No,1532-0936,,0.30712558847351823,0.058475678125658216,0.15044059483955727,0.00920126320818331,0.022314460170198686,0.5475575848171157
24806,Neural Processing Letters,3.08,78,897,291,77,0.972,0.569,59,272,Springer Netherlands,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/24806,Scopus,Springer,100,Bi-monthly,http://www.springerlink.com/content/100321/,,No,1370-4621,1573-773X,0.30712558847351823,0.163731898751843,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5261650399542973
13579,Data Mining and Knowledge Discovery,4.45,86,690,155,77,2.672,0.909,38,272,Springer Netherlands,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/13579,Scopus,Springer,100,Bi-monthly,http://www.springerlink.com/content/100254/,,No,1384-5810,1573-756X,0.30712558847351823,0.163731898751843,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5261650399542973
14300154706,Peer-to-Peer Networking and Applications,2.65,76,697,263,67,1.057,0.393,64,272,Springer New York,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/14300154706,Scopus,Springer,100,Bi-monthly,http://www.springerlink.com/content/1936-6450,,No,1936-6442,1936-6450,0.30712558847351823,0.163731898751843,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5261650399542973
15572,Information Systems Frontiers,4.42,85,1062,240,74,2.069,0.797,39,272,Springer Netherlands,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/15572,Scopus,Springer,100,Bi-monthly,http://www.springerlink.com/content/103798/,,No,1387-3326,1572-9419,0.30712558847351823,0.163731898751843,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5261650399542973
800147111,Journal of Grid Computing,3.82,84,397,104,74,1.735,0.688,44,272,Springer Netherlands,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/800147111,Scopus,Springer,100,Quarterly,http://www.springerlink.com/content/111140/,,No,1570-7873,1572-9184,0.30712558847351823,0.163731898751843,0.021491513548508184,0.00920126320818331,0.022314460170198686,0.5238647241522514
27287,Journal of Network and Systems Management,2.6,75,273,105,60,1.224,0.386,66,272,Springer New York,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/27287,Scopus,Springer,100,Quarterly,http://www.springerlink.com/content/101154/,,No,1064-7570,1573-7705,0.30712558847351823,0.163731898751843,0.021491513548508184,0.00920126320818331,0.022314460170198686,0.5238647241522514
18936,IEICE Transactions on Communications,1.03,39,824,800,35,0.691,0.225,166,272,"Maruzen Co., Ltd/Maruzen Kabushikikaisha",Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/18936,Scopus,Others,300,Monthly,http://search.ieice.org/bin/index.php/category_B/lang_E/curr_1,,No,0916-8516,1745-1345,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.013801894812274968,0.022314460170198686,0.5170728095458125
19270,International Journal of Software Engineering and Knowledge Engineering,0.79,29,177,223,41,0.704,0.184,193,272,World Scientific Publishing Co. Pte Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19270,Scopus,Others,300,Monthly,http://www.worldscinet.com/ijseke/ijseke.shtml,,No,0218-1940,1793-6403,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.013801894812274968,0.022314460170198686,0.5170728095458125
26131,Jisuanji Xuebao/Chinese Journal of Computers,1.22,41,662,541,52,0.885,0.222,159,272,Science Press,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/26131,Scopus,Others,300,Bi-monthly,,,No,0254-4164,,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
17700155805,KSII Transactions on Internet and Information Systems,0.85,32,809,952,44,0.46,0.19,184,272,Korea Society of Internet Information,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/17700155805,Scopus,Others,300,Bi-monthly,http://www.itiis.org/,,No,1976-7277,,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
17604,Journal of Internet Technology,1.04,39,484,465,31,0.516,0.235,165,272,Taiwan Academic Network Management Committee,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/17604,Scopus,Others,300,Bi-monthly,https://jit.ndhu.edu.tw/,,No,1607-9264,2079-4029,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
26714,Jisuanji Yanjiu yu Fazhan/Computer Research and Development,0.89,33,660,740,39,0.619,0.193,181,272,Science Press,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/26714,Scopus,Others,300,Bi-monthly,,,No,1000-1239,,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
28931,Journal of Computer Security,1.16,40,79,68,56,0.683,0.296,162,272,IOS Press,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/28931,Scopus,Others,300,Bi-monthly,http://www.iospress.nl/journal/journal-of-computer-security/,,No,0926-227X,1875-8924,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
4700151736,International Journal for Multiscale Computational Engineering,0.97,37,87,90,46,0.488,0.554,169,272,Begell House Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/4700151736,Scopus,Others,300,Bi-monthly,http://www.dl.begellhouse.com/journals/61fd1b191cf7e96f.html,,No,1543-1649,1940-4352,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
28535,Networks,1.4,47,232,166,52,1.142,0.66,143,272,Wiley-Liss Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/28535,Scopus,Others,300,Bi-monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0037,,No,0028-3045,1097-0037,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
21100899217,Wireless Power Transfer,0.97,37,29,30,53,0.389,-,169,272,Cambridge University Press,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100899217,Scopus,Others,300,Bi-monthly,,,No,,2052-8418,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
21100828027,International Journal of Engineering Research and Technology,0.7,26,7,10,30,0.891,0.155,199,272,International Research Publication House,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100828027,Scopus,Others,300,Bi-monthly,,,No,0974-3154,,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
21100398003,International Journal of Information and Learning Technology,1.45,48,109,75,61,0.928,0.334,139,272,Emerald Group Publishing Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100398003,Scopus,Others,300,Bi-monthly,http://www.emeraldinsight.com/loi/ijilt,,No,2056-4880,2056-4899,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
21100331506,International Journal on Communications Antenna and Propagation,1.26,43,242,192,59,0.745,0.3,154,272,Praise Worthy Prize S.r.l,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100331506,Scopus,Others,300,Bi-monthly,,,No,2039-5086,,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
21100465416,Nonlinear Engineering,1.33,45,88,66,56,0.439,0.313,149,272,de Gruyter,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100465416,Scopus,Others,300,Bi-monthly,,,No,2192-8010,2192-8029,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
21100448565,Zhongguo Kexue Jishu Kexue/Scientia Sinica Technologica,0.71,27,67,95,37,0.636,0.179,198,272,Chinese Academy of Sciences,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100448565,Scopus,Others,300,Bi-monthly,,,No,1674-7259,2095-946X,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
21100421900,Information and Computer Security,1.26,43,112,89,58,0.577,0.268,154,272,Emerald Group Publishing Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100421900,Scopus,Others,300,Bi-monthly,http://www.emeraldinsight.com/journal/ics,,No,2056-4961,,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
4700153604,Journal of China Universities of Posts and Telecommunications,0.77,28,170,222,40,0.473,0.179,195,272,Beijing University of Posts and Telecommunications,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/4700153604,Scopus,Others,300,Bi-monthly,,,No,1005-8885,,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
21100781741,Journal of Cyber Security and Mobility,0.91,34,40,44,36,0.3,0.147,180,272,River Publishers,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100781741,Scopus,Others,300,Bi-monthly,,,No,2245-1439,2245-4578,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5147724937437667
21100237436,Journal of Information and Knowledge Management,0.7,26,86,123,46,0.429,0.192,199,272,World Scientific Publishing Co.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100237436,Scopus,Others,300,Quarterly,http://www.worldscinet.com/jikm,,No,0219-6492,1793-6926,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.00920126320818331,0.022314460170198686,0.5124721779417208
27275,Journal of High Speed Networks,0.82,31,60,73,38,0.518,0.153,187,272,IOS Press,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/27275,Scopus,Others,300,Quarterly,http://www.iospress.nl/journal/journal-of-high-speed-networks/,,No,0926-6801,1875-8940,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.00920126320818331,0.022314460170198686,0.5124721779417208
21100200660,International Journal of Web Information Systems,0.96,36,72,75,48,0.477,0.216,174,272,Emerald Group Publishing Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100200660,Scopus,Others,300,Quarterly,http://www.emeraldinsight.com/loi/ijwis,,No,1744-0084,1744-0092,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.00920126320818331,0.022314460170198686,0.5124721779417208
21100411629,Web Intelligence,0.7,26,46,66,30,0.274,0.131,199,272,IOS Press,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100411629,Scopus,Others,300,Quarterly,http://content.iospress.com/journals/web-intelligence/14/3,,No,2405-6456,2405-6464,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.00920126320818331,0.022314460170198686,0.5124721779417208
21100223333,International Journal of Distributed Systems and Technologies,1.12,39,57,51,49,1.149,0.268,164,272,IGI Publishing,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100223333,Scopus,Others,300,Quarterly,http://www.igi-global.com/gateway/journal/1164,,No,1947-3532,1947-3540,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.00920126320818331,0.022314460170198686,0.5124721779417208
19700186848,International Journal of Grid and High Performance Computing,1.26,43,92,73,66,0.324,0.169,154,272,IGI Global Publishing,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19700186848,Scopus,Others,300,Quarterly,http://www.igi-global.com/gateway/journal/1105?ct=-8587281763254568450,,No,1938-0259,1938-0267,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.00920126320818331,0.022314460170198686,0.5124721779417208
145056,International Journal of Distance Education Technologies,0.94,35,66,70,46,0.747,0.19,176,272,IGI Publishing,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/145056,Scopus,Others,300,Quarterly,http://www.igi-global.com/gateway/journal/1078,,No,1539-3100,1539-3119,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.00920126320818331,0.022314460170198686,0.5124721779417208
19421,Journal of Technology in Human Services,0.82,31,53,65,40,0.368,0.289,187,272,Routledge,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19421,Scopus,Others,300,Quarterly,http://www.tandfonline.com/loi/wths20#.VyIJrXo2uDk,,No,1522-8835,1522-8991,0.30712558847351823,0.023390271250263286,0.15044059483955727,0.00920126320818331,0.022314460170198686,0.5124721779417208
